PHONE_NUMBER,ACTIVATION_DATE,DEACTIVATION_DATE
594,1999-07-19,1999-08-13
172,1999-11-22,1999-12-18
757,1996-12-30,1997-01-08
65,1998-03-14,1998-03-15
132,1999-09-11,1999-09-23
893,1999-09-11,1999-09-18
805,1999-11-26,1999-12-19
773,1999-06-22,1999-07-03
937,1995-09-14,1995-09-21
999,1996-06-03,1996-06-29
953,1998-07-27,1998-08-23
234,1998-08-05,1998-08-28
160,2000-01-23,2000-02-14
103,1996-06-12,1996-06-13
530,1999-01-23,1999-02-19
936,1995-12-02,1995-12-26
459,1997-10-02,1997-10-29
733,1999-12-18,2000-01-02
683,1999-03-19,1999-04-15
110,1999-12-11,1999-12-25
814,1998-02-23,1998-03-21
534,1997-04-04,1997-04-30
835,1999-07-18,1999-08-04
315,1998-06-06,1998-06-13
790,1996-07-20,1996-08-09
700,1999-06-15,1999-07-14
712,1995-07-14,1995-08-08
489,1996-05-20,1996-05-29
995,2000-08-02,2000-08-23
759,1999-08-01,1999-08-02
971,1996-12-26,1997-01-02
391,1996-06-25,1996-06-30
287,1997-11-05,1997-12-03
8,1997-03-29,1997-04-06
740,1999-11-11,1999-11-21
242,2000-03-06,2000-04-03
495,1997-04-22,1997-05-16
39,1998-08-12,1998-08-15
126,1996-11-09,1996-11-24
534,1999-08-25,1999-09-16
308,1998-09-15,1998-10-08
430,1999-11-10,1999-11-23
226,1998-05-22,1998-05-30
846,1995-08-07,1995-09-04
122,1996-12-26,1996-12-29
774,1999-06-15,1999-06-21
180,1999-11-29,1999-12-15
650,1997-07-06,1997-07-25
823,1995-10-11,1995-11-06
143,1999-06-29,1999-07-11
586,1998-11-10,1998-11-23
910,1998-09-10,1998-09-13
651,1995-08-13,1995-08-16
677,1996-08-19,1996-08-25
656,1997-02-15,1997-03-11
53,1997-09-14,1997-09-23
667,1999-10-05,1999-10-28
876,1997-11-04,1997-11-21
778,1998-01-02,1998-01-05
119,1996-08-05,1996-09-01
885,2000-01-27,2000-02-25
37,1996-09-14,1996-10-09
250,1996-07-06,1996-07-23
403,1997-06-18,1997-07-09
355,1999-03-28,1999-04-23
89,1997-12-21,1997-12-25
574,2000-04-03,2000-04-29
94,1997-04-30,1997-05-08
204,1998-01-12,1998-02-09
27,1998-10-26,1998-11-16
453,1996-03-29,1996-04-28
28,1999-07-28,1999-08-22
417,1996-04-28,1996-05-24
981,1998-04-24,1998-05-19
903,1998-10-09,1998-11-03
411,1998-07-03,1998-07-26
755,1999-03-04,1999-03-11
227,1996-06-07,1996-07-01
174,1998-06-04,1998-06-09
626,1998-02-08,1998-02-13
84,1995-09-25,1995-09-26
36,1997-12-17,1997-12-25
625,1997-06-11,1997-06-18
179,1999-05-04,1999-05-08
579,1998-03-08,1998-03-28
977,1999-11-17,1999-12-05
20,1995-10-04,1995-10-20
12,1998-06-09,1998-06-19
246,1995-09-09,1995-09-21
752,1996-03-30,1996-04-01
157,1998-09-07,1998-09-11
985,1998-08-07,1998-08-21
914,1997-06-18,1997-07-03
514,1997-02-21,1997-03-23
222,1995-11-16,1995-12-11
25,1997-03-10,1997-04-04
811,1999-11-04,1999-11-25
94,1999-08-28,2017-12-30
867,1998-01-10,1998-01-28
877,1997-12-29,1998-01-19
700,1999-07-14,1999-07-27
210,1997-10-26,1997-10-31
634,1997-10-25,1997-11-02
793,1995-10-19,1995-10-26
272,1998-08-10,1998-08-11
628,1995-07-11,1995-08-09
451,1996-05-23,1996-06-10
38,1996-08-04,1996-08-29
853,1997-06-08,1997-06-29
298,1996-05-28,1996-06-07
925,1997-09-08,1997-09-27
97,1996-07-05,1996-07-25
989,1998-07-03,1998-07-11
867,1997-05-31,1997-06-16
963,1996-06-23,1996-07-03
8,1996-08-12,1996-09-09
953,1999-05-11,1999-05-16
532,1995-07-01,1995-07-29
590,2000-01-02,2000-01-21
531,1998-01-12,1998-02-03
173,2000-01-02,2000-01-06
833,1999-01-13,1999-01-29
258,1999-12-19,1999-12-29
189,1998-08-24,1998-09-10
237,1999-03-13,1999-03-16
346,1998-08-28,1998-09-26
926,2000-04-13,2000-04-26
12,1999-12-19,2000-01-11
564,2000-05-07,2000-05-12
157,1998-09-11,1998-09-19
928,2000-04-04,2000-04-15
464,1996-12-22,1997-01-19
778,1997-07-03,1997-07-05
637,1998-04-13,1998-04-28
435,1997-09-05,1997-09-15
173,1999-05-21,1999-05-24
223,1997-10-18,1997-11-10
935,1997-10-04,1997-10-11
773,1995-12-27,1996-01-05
273,1998-01-31,1998-03-02
247,1996-11-30,1996-12-03
66,1998-08-02,1998-08-05
740,1997-11-26,1997-12-19
840,1999-05-27,1999-06-12
251,1996-04-04,1996-05-02
463,2000-04-17,2017-12-28
756,1996-05-19,1996-06-09
475,1997-09-10,1997-09-27
248,1998-11-01,1998-11-06
751,1997-12-16,1997-12-23
414,1996-11-22,1996-12-13
214,1999-12-12,1999-12-19
976,2000-01-29,2000-02-03
729,1997-02-24,1997-03-23
859,1997-09-24,1997-10-18
805,1999-11-06,1999-11-18
520,1999-08-07,1999-08-08
293,1996-11-23,1996-12-22
69,1997-12-23,1998-01-11
781,1997-11-20,1997-11-22
220,1996-11-08,1996-11-11
333,1998-10-24,1998-11-05
718,1999-09-18,1999-09-22
775,1999-09-19,1999-09-25
547,1995-09-08,1995-09-09
869,1997-04-22,1997-05-12
833,1996-01-23,1996-02-04
744,1996-10-25,1996-11-06
913,1998-02-12,1998-02-27
838,1997-07-09,1997-07-30
559,1998-12-09,1998-12-21
377,1997-08-17,1997-09-15
947,2000-03-09,2000-03-31
92,1998-08-26,1998-09-20
389,1997-06-11,1997-07-11
276,1997-04-03,1997-04-11
113,1996-03-06,1996-03-30
468,1998-02-09,1998-03-09
23,2000-07-14,2000-07-18
775,1997-10-25,1997-11-16
174,1996-03-21,1996-04-13
395,1998-07-02,1998-07-22
739,1999-09-16,1999-10-10
485,1996-09-24,1996-10-16
482,1999-09-09,1999-09-25
823,1998-01-27,1998-02-17
337,1996-06-21,1996-07-01
649,1996-03-18,1996-03-25
686,1998-04-08,1998-04-21
536,1998-09-12,1998-09-18
17,1997-05-25,1997-06-04
603,1998-06-22,1998-07-06
697,1998-07-17,1998-07-30
73,1998-12-30,1999-01-02
702,1996-05-05,1996-05-07
942,1999-06-14,1999-06-28
283,1997-05-10,1997-05-12
898,1999-03-30,1999-03-31
351,1999-06-24,1999-07-10
454,2000-05-27,2000-05-31
721,1996-06-21,1996-07-02
466,1999-09-30,1999-10-07
41,2000-06-03,2000-06-24
742,1997-10-10,1997-10-21
279,1998-07-30,1998-08-17
749,1996-03-07,1996-03-14
266,2000-01-13,2000-01-24
509,1995-11-25,1995-11-27
42,2000-05-20,2000-06-14
232,1997-04-21,1997-05-05
856,1997-06-15,1997-06-23
905,1997-08-31,1997-09-07
164,1996-09-28,1996-10-16
556,1998-01-04,1998-01-29
776,1997-01-21,1997-02-09
239,1997-02-20,1997-03-08
709,1999-04-10,1999-04-12
901,1999-11-11,1999-11-28
942,1998-07-21,1998-08-08
49,1997-03-13,1997-03-29
466,1999-11-09,1999-11-13
22,1999-07-25,1999-08-21
653,1998-10-04,1998-10-21
909,1999-06-13,1999-07-08
266,1997-03-26,1997-04-07
456,1998-05-19,1998-05-20
648,1997-05-27,1997-06-25
787,1998-03-11,1998-03-22
711,1998-07-04,1998-07-25
778,1996-11-28,1996-12-27
269,1996-05-14,1996-05-17
625,1997-10-22,1997-11-16
724,1996-12-18,1996-12-20
940,1997-05-11,1997-05-29
171,2000-02-17,2000-03-13
308,1996-08-13,1996-08-28
411,1997-02-24,1997-03-10
211,1998-03-13,1998-03-18
100,1997-10-30,1997-11-02
784,2000-03-31,2000-04-13
32,1996-04-18,1996-05-09
704,1996-02-04,1996-02-25
225,1997-11-29,1997-12-02
859,1998-07-18,1998-07-26
522,1996-04-25,1996-05-18
591,1997-03-21,1997-04-01
980,1997-12-20,1997-12-28
383,1997-08-27,1997-08-31
811,1996-08-09,1996-08-30
600,1995-11-26,1995-11-30
955,1998-06-01,1998-06-28
177,1998-08-09,1998-08-29
634,1999-10-08,1999-10-28
94,1999-07-12,1999-07-16
490,1998-02-16,1998-02-23
578,1995-10-28,1995-11-07
845,1997-09-06,1997-10-06
742,1999-03-17,1999-04-07
416,1996-07-03,1996-07-15
139,1998-04-14,1998-05-09
185,1995-08-27,1995-09-12
610,1996-04-02,1996-04-14
157,1998-10-30,1998-11-21
445,1997-06-01,1997-06-22
476,1999-09-02,1999-09-20
334,1996-11-02,1996-11-27
786,1997-12-05,1997-12-29
679,2000-08-06,2017-12-28
49,1998-11-15,1998-11-18
847,1999-11-27,1999-12-16
633,1999-09-21,1999-09-22
421,1998-02-21,1998-02-22
469,2000-03-23,2017-12-28
530,1999-10-29,1999-11-04
474,1995-07-23,1995-08-13
931,1996-12-16,1997-01-10
610,1997-05-07,1997-06-03
87,1996-03-07,1996-03-13
807,2000-03-20,2017-12-29
699,1996-03-28,1996-04-09
562,1998-01-03,1998-01-27
573,1997-07-20,1997-08-11
70,1999-03-06,1999-03-17
346,1997-12-10,1997-12-11
851,1996-06-07,1996-06-15
191,1997-08-16,1997-08-20
128,2000-05-01,2000-05-11
823,1996-11-17,1996-11-23
421,1998-10-04,1998-10-08
895,2000-03-24,2000-04-23
634,1998-12-21,1999-01-03
230,1997-06-09,1997-06-28
532,1995-08-17,1995-08-30
409,1996-04-29,1996-05-05
200,1998-03-05,1998-03-28
67,1997-11-17,1997-11-26
750,1998-05-01,1998-05-03
739,1998-02-20,1998-03-13
36,1999-01-18,1999-01-30
688,1997-04-05,1997-04-11
141,1996-05-29,1996-06-11
198,1998-02-05,1998-02-22
38,1999-08-08,1999-08-26
787,1999-02-20,1999-03-08
444,1999-08-15,1999-09-07
896,1998-06-14,1998-06-26
381,1996-07-29,1996-08-10
977,1996-08-13,1996-08-25
273,1997-12-05,1997-12-22
138,1997-07-03,1997-07-14
282,1997-02-12,1997-03-12
313,1998-10-13,1998-11-09
311,1997-09-27,1997-10-26
485,1996-10-23,1996-10-29
460,1997-06-07,1997-07-06
723,1996-06-10,1996-06-14
123,1999-07-01,1999-07-15
989,1997-01-07,1997-01-24
55,1995-12-24,1996-01-12
150,2000-03-22,2000-04-07
545,1997-01-26,1997-02-05
104,1996-06-09,1996-06-27
258,1999-02-07,1999-02-19
265,1995-08-28,1995-09-25
618,1995-12-16,1995-12-21
589,1995-10-21,1995-11-08
261,1995-09-08,1995-09-24
492,1997-12-02,1998-01-01
664,1999-04-12,1999-05-04
779,1997-04-11,1997-05-09
761,2000-05-31,2000-06-17
169,1997-01-18,1997-02-04
639,1999-12-15,1999-12-28
866,1998-08-31,1998-09-25
431,1997-07-22,1997-08-08
63,1996-04-29,1996-05-10
157,1999-05-06,1999-05-24
43,1997-02-08,1997-02-16
31,1995-09-09,1995-09-16
972,1998-07-19,1998-07-27
248,1997-11-21,1997-11-24
631,1996-11-13,1996-11-30
868,1997-01-01,1997-01-28
809,1996-02-20,1996-03-05
328,1999-12-10,1999-12-30
331,1999-08-13,1999-09-04
373,1996-11-25,1996-12-11
687,1998-05-31,1998-06-22
872,1999-05-06,1999-06-04
516,1996-04-28,1996-05-12
964,1996-09-27,1996-10-06
160,1999-07-08,1999-08-01
790,1998-02-18,1998-03-05
190,1999-02-01,1999-02-17
66,1996-05-06,1996-06-04
890,1996-10-16,1996-11-06
93,2000-04-20,2000-05-19
444,1999-04-17,1999-05-07
363,1997-02-07,1997-03-05
474,1997-06-06,1997-07-04
847,1998-04-16,1998-05-15
538,2000-01-11,2000-01-16
163,1998-06-13,1998-07-07
962,1997-11-15,1997-11-28
765,1996-05-06,1996-05-21
482,1999-03-05,1999-03-29
643,1997-05-31,1997-06-17
191,1998-10-25,1998-11-09
614,2000-08-31,2000-09-08
137,1999-03-12,1999-04-06
306,1997-05-09,1997-06-01
832,1996-03-18,1996-03-26
826,1999-08-04,1999-09-03
648,1997-04-18,1997-04-19
227,1996-07-22,1996-07-28
105,1999-12-28,2000-01-07
613,1999-02-10,1999-03-12
142,1997-11-13,1997-12-07
351,2000-01-24,2000-02-23
129,1999-11-27,1999-12-17
913,1999-10-29,1999-11-14
450,1999-04-13,1999-05-07
383,1998-10-03,1998-10-12
655,1997-07-03,1997-07-27
646,2000-03-01,2017-12-30
648,1995-12-30,1996-01-16
606,1998-08-30,1998-09-21
228,1997-11-22,1997-12-14
66,1997-03-28,1997-04-22
187,1997-01-31,1997-02-14
596,1995-12-26,1996-01-15
863,1996-04-08,1996-04-12
636,1999-06-20,1999-07-04
233,1999-04-11,1999-05-05
391,1995-12-12,1996-01-09
235,1995-10-07,1995-11-03
74,1997-10-19,1997-11-02
466,1996-06-28,1996-07-08
429,1996-04-20,1996-05-08
498,1998-11-08,1998-11-17
87,1999-03-30,1999-04-19
453,1996-03-08,1996-03-09
597,1997-10-11,1997-10-13
385,1997-06-25,1997-07-20
26,1999-07-23,1999-08-17
604,1999-05-16,1999-06-04
508,1996-02-13,1996-03-01
361,1998-06-09,1998-07-05
597,2000-06-22,2000-06-23
348,1999-08-27,1999-09-24
291,1995-11-26,1995-12-19
692,1998-03-03,1998-03-14
671,1996-04-08,1996-04-13
705,1997-09-28,1997-10-17
430,1996-02-02,1996-02-09
662,1999-05-08,1999-05-26
187,1996-06-25,1996-07-05
528,1998-04-25,1998-05-20
320,1999-04-14,1999-04-20
283,1997-06-17,1997-06-21
988,1996-05-05,1996-05-06
555,1996-07-22,1996-08-14
589,1995-12-02,1995-12-07
162,1996-03-29,1996-04-24
897,1996-07-07,1996-07-15
868,1997-10-23,1997-11-09
495,1999-07-02,1999-07-13
12,1997-03-07,1997-03-27
748,1995-12-10,1996-01-06
736,1996-07-20,1996-08-17
760,1999-05-20,1999-06-05
351,1997-02-24,1997-03-03
571,2000-03-28,2000-04-15
85,1996-03-09,1996-03-29
467,1999-04-28,1999-05-25
180,1999-01-22,1999-02-07
228,1999-03-21,1999-04-09
527,1997-11-28,1997-12-25
315,1998-05-16,1998-05-18
825,1997-05-03,1997-05-06
550,1998-04-15,1998-05-02
468,1997-10-09,1997-10-13
949,1997-03-06,1997-03-18
594,1995-11-03,1995-11-06
850,1997-10-02,1997-10-08
260,1997-09-30,1997-10-23
26,1998-05-14,1998-05-29
314,1996-09-25,1996-10-03
679,1996-12-04,1996-12-24
729,1997-03-23,1997-03-25
324,1998-08-05,1998-08-16
744,1996-12-12,1997-01-01
577,1999-09-23,1999-10-01
818,1998-03-08,1998-03-13
58,1999-09-21,2017-12-30
662,1996-01-14,1996-02-03
649,1998-07-25,1998-08-14
26,1998-03-12,1998-03-24
327,1996-07-30,1996-08-29
804,1999-07-15,1999-08-14
682,1998-03-11,1998-03-15
972,1998-07-27,1998-08-06
371,1998-11-29,1998-12-12
667,1998-05-14,1998-05-23
363,1999-10-23,1999-10-30
825,1999-09-27,1999-10-22
76,1998-01-19,1998-01-21
248,1997-11-02,1997-11-21
126,1998-05-23,1998-06-06
471,1999-01-14,1999-02-02
860,1998-07-27,1998-08-09
28,1998-03-02,1998-03-09
161,1996-01-25,1996-02-01
695,1996-03-12,1996-03-17
14,2000-03-16,2000-03-18
444,1997-01-28,1997-02-22
706,2000-01-01,2000-01-19
916,1996-07-02,1996-07-26
532,1998-02-21,1998-02-25
942,1999-09-01,1999-09-06
736,1998-01-20,1998-01-31
139,1999-07-11,1999-07-12
418,1997-02-14,1997-02-22
630,2000-03-15,2000-04-02
470,2000-06-09,2000-06-25
527,1999-07-10,1999-07-13
988,1999-09-04,1999-09-05
998,1998-08-21,1998-09-17
821,1995-12-11,1995-12-13
362,1997-02-03,1997-02-24
617,1996-06-21,1996-07-13
797,1998-08-05,1998-08-28
943,1998-11-05,1998-11-15
420,1997-05-23,1997-06-08
585,2000-01-08,2000-02-07
858,1996-04-21,1996-05-03
58,1997-06-19,1997-07-08
321,1997-02-26,1997-03-16
502,1999-02-08,1999-02-10
989,1999-06-15,1999-06-16
944,1995-12-16,1995-12-28
544,1999-10-06,1999-10-16
854,1998-02-25,1998-03-09
513,2000-04-14,2000-04-28
718,1997-05-16,1997-05-20
154,2000-03-10,2000-03-28
950,1997-01-07,1997-01-19
194,1999-08-13,1999-08-20
229,1996-08-02,1996-08-18
542,1998-01-02,1998-01-31
89,1999-01-22,1999-02-01
620,2000-05-19,2000-06-12
198,1999-07-08,1999-08-01
636,1999-09-12,1999-09-29
604,1998-09-24,1998-09-30
872,2000-02-20,2000-03-10
296,1999-08-27,1999-09-12
138,1998-12-15,1999-01-03
12,1997-08-27,1997-09-15
739,1999-01-15,1999-01-18
883,1999-10-17,1999-11-07
959,1998-01-08,1998-01-30
777,1999-10-15,1999-11-11
112,1995-12-17,1995-12-21
754,1999-10-15,1999-10-24
316,1997-10-17,1997-11-06
410,1996-09-08,1996-09-21
387,1998-01-15,1998-02-10
307,1999-09-29,1999-10-07
724,1997-06-26,1997-07-10
47,1996-08-18,1996-09-14
495,1996-08-22,1996-08-24
425,2000-10-10,2017-12-29
866,1999-09-08,1999-09-21
736,1999-07-07,1999-08-04
442,1997-10-14,1997-11-03
631,1996-09-18,1996-10-18
658,2000-04-16,2000-05-15
266,1996-09-19,1996-09-28
617,1996-07-13,1996-08-06
41,1998-09-27,1998-10-15
965,1999-11-14,1999-12-12
95,1997-07-15,1997-07-26
147,1997-01-09,1997-02-02
440,1998-01-07,1998-01-31
169,1997-09-15,1997-10-09
61,1997-10-08,1997-10-28
541,1999-06-19,1999-06-25
473,1998-10-12,1998-10-23
504,1997-12-26,1997-12-30
725,1997-10-17,1997-11-14
936,1999-01-23,1999-01-28
214,1996-05-05,1996-05-10
382,1998-09-02,1998-09-20
618,1995-12-22,1995-12-29
523,1996-05-30,1996-06-28
208,1998-07-20,1998-07-23
453,1998-04-05,1998-04-23
329,1996-12-01,1996-12-06
875,1997-09-25,1997-10-15
315,1996-03-11,1996-03-18
180,1998-07-02,1998-07-15
334,1999-04-05,1999-04-24
866,2000-06-15,2000-07-15
416,1997-12-12,1997-12-22
288,1997-10-08,1997-10-29
271,1996-10-26,1996-11-17
704,1997-03-06,1997-03-21
386,2000-03-19,2000-03-30
802,1998-10-06,1998-10-28
324,1998-09-23,1998-10-04
59,1998-01-04,1998-01-30
907,1999-11-11,1999-11-21
927,1997-05-31,1997-06-21
929,1997-08-21,1997-08-24
435,1996-03-15,1996-03-22
402,1999-03-19,1999-04-01
909,1999-04-27,1999-05-26
693,1997-10-29,1997-11-09
797,1996-02-22,1996-03-12
415,1997-07-18,1997-07-27
653,1999-05-19,1999-05-29
658,1996-07-04,1996-07-16
128,2000-01-29,2000-02-21
871,1996-08-11,1996-09-07
431,1999-07-27,2017-12-29
546,1996-07-26,1996-08-13
216,1998-02-20,1998-03-07
390,1998-03-22,1998-03-29
221,1997-07-08,1997-08-03
548,2000-10-06,2017-12-29
750,1997-10-04,1997-10-11
263,1999-12-28,2000-01-01
813,1999-09-30,1999-10-29
933,1999-11-17,1999-12-13
474,1998-01-23,1998-02-14
247,1998-09-13,1998-09-26
779,1997-08-26,1997-09-17
106,1997-06-23,1997-07-17
180,1999-07-24,1999-08-18
710,1998-08-06,1998-08-31
219,1998-06-11,1998-06-14
882,1997-05-31,1997-06-25
28,1999-05-30,1999-06-26
492,2000-01-30,2000-02-02
377,1997-06-01,1997-06-23
428,1997-08-02,1997-08-15
463,2000-03-30,2000-04-17
28,1996-01-20,1996-01-25
31,1997-05-14,1997-05-28
167,1999-08-04,1999-08-09
704,1996-10-10,1996-10-15
512,1999-05-10,1999-06-01
774,2000-04-16,2000-05-13
716,2000-02-27,2000-03-24
264,1996-08-22,1996-08-28
27,1997-03-31,1997-04-11
795,1998-03-22,1998-04-17
890,1998-02-06,1998-03-05
758,1998-03-02,1998-03-17
785,1998-04-02,1998-04-09
132,1999-08-03,1999-08-12
821,1995-12-07,1995-12-11
533,1997-09-25,1997-10-08
338,1997-01-28,1997-02-10
28,1996-09-26,1996-10-17
961,1997-09-03,1997-09-14
21,1999-09-10,1999-09-22
11,1998-08-29,1998-09-08
830,1995-06-08,1995-07-07
782,2000-10-20,2000-11-08
470,1997-03-17,1997-04-05
325,1996-02-07,1996-02-27
684,1997-03-11,1997-04-01
595,1995-11-16,1995-12-12
442,1997-12-10,1997-12-21
785,1997-01-24,1997-02-21
517,1998-09-21,1998-09-24
403,1996-07-24,1996-08-20
771,1998-03-11,1998-04-09
497,2000-07-24,2000-07-26
681,1997-01-06,1997-01-21
943,1999-04-21,1999-05-10
485,1999-09-25,1999-10-06
735,1997-07-29,1997-08-13
932,1997-07-30,1997-08-29
767,1997-09-07,1997-09-30
100,1997-10-15,1997-10-16
761,1998-02-12,1998-02-28
34,2000-06-21,2017-12-30
989,1999-03-20,1999-04-13
388,2000-08-02,2000-08-24
106,1996-04-20,1996-04-22
105,1999-09-07,1999-09-23
56,1997-05-19,1997-06-05
998,1998-02-12,1998-02-13
952,1996-12-06,1996-12-26
810,1999-10-28,2017-12-29
127,1998-10-06,1998-10-28
451,1995-11-18,1995-11-21
910,1998-09-14,1998-09-19
343,1999-10-20,1999-11-07
123,1997-05-28,1997-06-12
989,1999-04-13,1999-04-30
532,1998-10-27,1998-11-24
695,1997-08-01,1997-08-24
31,1997-09-26,1997-10-25
271,1997-09-04,1997-09-12
905,1997-12-02,1997-12-13
688,1997-05-08,1997-05-14
844,1997-02-19,1997-03-08
136,1999-12-10,2017-12-28
144,1996-07-01,1996-07-25
589,1996-03-31,1996-04-02
677,1997-10-19,1997-10-20
56,1999-04-26,1999-05-20
223,1998-06-04,1998-06-26
672,1999-12-23,2000-01-04
765,2000-03-11,2017-12-29
956,1997-01-03,1997-01-12
746,1999-04-30,1999-05-01
501,1996-09-21,1996-10-06
755,1997-02-01,1997-02-13
947,1997-09-24,1997-10-11
107,1998-12-07,1998-12-19
12,1997-11-27,1997-12-03
746,1996-04-18,1996-05-13
20,1998-03-26,1998-04-12
753,1996-04-28,1996-05-22
188,1996-05-31,1996-06-25
524,1995-06-21,1995-07-03
2,1996-06-29,1996-07-22
405,1996-08-26,1996-09-03
767,2000-01-19,2000-02-03
821,1999-09-21,1999-10-18
90,1996-09-10,1996-10-02
956,1997-09-11,1997-10-06
295,1997-09-07,1997-09-29
381,1999-12-24,2017-12-29
923,1999-11-13,1999-12-13
923,1999-05-08,1999-05-23
915,1996-11-16,1996-12-01
434,1997-12-05,1997-12-12
490,1999-06-16,1999-06-29
604,1999-09-01,2017-12-30
999,1996-10-05,1996-11-01
602,1999-11-24,1999-12-07
57,1996-06-29,1996-07-17
199,1999-07-12,1999-08-09
92,2000-04-25,2000-05-07
277,1999-11-18,1999-12-09
388,1999-09-20,1999-10-17
671,1999-02-17,1999-03-04
39,1995-11-16,1995-11-18
753,1997-01-20,1997-02-12
351,1998-08-07,1998-08-11
130,2000-02-10,2000-03-08
648,1995-10-07,1995-10-27
191,1999-07-29,1999-08-25
209,2000-07-05,2000-07-09
877,1997-04-25,1997-05-13
881,1999-07-28,1999-08-17
355,1996-03-31,1996-04-29
358,1998-09-24,1998-10-22
797,2000-06-21,2000-07-14
297,2000-03-06,2000-03-23
731,1998-02-17,1998-02-25
708,1996-08-03,1996-08-07
144,1999-01-29,1999-02-21
804,1995-11-30,1995-12-08
170,1997-05-19,1997-06-15
669,1997-05-18,1997-05-31
681,1998-03-01,1998-03-02
321,1995-12-03,1995-12-10
600,1996-11-16,1996-11-24
637,1995-08-26,1995-09-24
164,1995-12-21,1996-01-17
503,1998-10-28,1998-11-27
101,1999-01-01,1999-01-25
187,1998-07-29,1998-08-20
62,1998-06-30,1998-07-02
203,1999-06-26,1999-07-15
255,1998-10-05,1998-10-19
425,1999-12-03,1999-12-13
960,1999-07-10,1999-07-18
877,1999-06-28,1999-07-28
254,1998-03-31,1998-04-24
478,1997-06-13,1997-06-25
168,1998-01-16,1998-02-05
284,1998-12-03,1998-12-11
238,1996-03-27,1996-03-29
743,1999-03-16,1999-04-06
157,1997-05-15,1997-05-26
312,1999-11-02,1999-11-18
350,1999-06-12,1999-06-15
434,2000-04-10,2000-04-14
457,2000-03-01,2000-03-27
63,1996-05-28,1996-06-12
251,1997-03-11,1997-03-28
467,1998-01-10,1998-02-05
700,1998-10-14,1998-11-05
225,1996-10-28,1996-11-04
50,1999-05-30,1999-06-13
871,1997-01-16,1997-02-09
506,1997-08-07,1997-08-14
563,1998-10-26,1998-11-09
873,1998-10-09,1998-10-29
405,1999-11-05,1999-11-27
142,1998-07-14,1998-08-08
993,1998-10-14,1998-10-30
802,1998-03-06,1998-03-17
35,1995-08-18,1995-08-20
974,1998-06-22,1998-07-05
687,1996-12-07,1996-12-17
275,1996-05-22,1996-06-15
953,1996-12-28,1997-01-08
225,1995-08-08,1995-09-06
971,1997-08-30,1997-09-22
934,1996-10-05,1996-10-20
523,1999-04-30,1999-05-14
551,1997-02-23,1997-03-02
166,1997-07-27,1997-08-20
197,2000-01-02,2000-01-30
751,1997-04-22,1997-04-23
431,1995-09-25,1995-09-27
217,2000-08-07,2000-08-16
643,1995-09-14,1995-09-26
810,1997-03-25,1997-03-30
536,1996-07-20,1996-07-23
419,1998-05-18,1998-06-10
91,2000-04-21,2000-05-05
291,1998-01-06,1998-01-12
736,1999-06-13,1999-06-23
737,1996-10-21,1996-11-14
776,1997-11-03,1997-11-23
694,1998-05-14,1998-06-05
157,1997-04-29,1997-05-13
185,1996-06-15,1996-07-03
391,1997-11-07,1997-11-18
823,1998-12-24,1999-01-21
712,1997-12-19,1998-01-14
220,1997-10-06,1997-10-09
255,1998-03-04,1998-03-20
216,1998-04-10,1998-05-03
893,1999-03-02,1999-03-04
675,1998-04-01,1998-04-08
987,1996-10-25,1996-11-14
729,1996-04-08,1996-04-30
216,1999-05-25,1999-06-04
299,1996-12-18,1996-12-31
393,1997-12-14,1997-12-18
249,1999-12-31,2000-01-11
238,1998-04-12,1998-04-26
834,1998-01-06,1998-02-04
848,1996-02-04,1996-02-21
67,2000-04-16,2000-04-27
412,1998-03-22,1998-03-28
409,1997-06-30,1997-07-30
32,2000-04-09,2000-05-02
795,1996-05-10,1996-05-15
924,2000-09-10,2000-09-20
964,1998-11-08,1998-11-10
718,1996-11-22,1996-12-07
860,2000-05-22,2000-06-15
793,1995-09-28,1995-10-19
513,1998-07-16,1998-08-03
380,1997-01-20,1997-01-30
902,1996-01-06,1996-01-12
563,1999-08-07,1999-08-24
630,1997-03-11,1997-03-16
583,1999-06-04,1999-06-20
303,1998-10-15,1998-10-23
716,1997-11-29,1997-12-27
964,1996-09-03,1996-09-27
745,1999-08-01,1999-08-05
498,1998-12-28,1999-01-17
636,2000-08-07,2000-08-21
10,1999-04-01,1999-05-01
483,1995-11-04,1995-11-09
994,1996-02-06,1996-02-15
403,1996-02-03,1996-02-24
88,1998-02-03,1998-02-28
626,2000-07-03,2000-07-31
833,1999-03-04,1999-03-09
70,1997-01-01,1997-01-27
299,1999-09-17,1999-09-26
154,1997-05-28,1997-06-15
834,1998-11-12,1998-12-06
998,1999-11-29,1999-12-26
622,1996-10-05,1996-10-26
934,1998-01-29,1998-02-27
755,1996-10-25,1996-11-20
735,1999-01-04,1999-01-10
661,1998-10-10,1998-10-19
869,1997-12-14,1998-01-06
981,1999-02-28,1999-03-09
357,2000-01-11,2000-02-02
838,1999-08-26,1999-09-03
778,1998-07-17,1998-08-04
49,1997-03-02,1997-03-13
608,1997-11-18,1997-11-29
262,1995-07-23,1995-07-31
254,1999-05-05,1999-05-13
235,1999-11-13,1999-11-23
603,1996-09-25,1996-10-20
730,1995-08-31,1995-09-15
